name,apiVersion,script,id,name,likelyGender,genderScale,score,probabilityCalibrated
Donna Prentice,namsor_api_2.0.30,LATIN,8f08a400-3d4b-40ae-9a6c-f013faab06c1,Donna Prentice,female,0.533680346,6.306526933,0.766840173
Donna Prentice,namsor_api_2.0.30,LATIN,24464889-12fa-46b6-95dc-a06a6ed89e6e,Donna Prentice,female,0.533680346,6.306526933,0.766840173
Donna Prentice,namsor_api_2.0.30,LATIN,10820c25-9a16-479c-8834-c730932deaab,Donna Prentice,female,0.533680346,6.306526933,0.766840173
Donna Prentice,namsor_api_2.0.30,LATIN,8a022ebd-e7f7-4bf5-85db-0d6e679d2884,Donna Prentice,female,0.533680346,6.306526933,0.766840173
Donna Prentice,namsor_api_2.0.30,LATIN,6f30215e-d9b2-46b5-83a2-6d226a954e6d,Donna Prentice,female,0.533680346,6.306526933,0.766840173
Donna Prentice,namsor_api_2.0.30,LATIN,1e1064d3-5585-4d1e-9d2d-82eec491ebdc,Donna Prentice,female,0.533680346,6.306526933,0.766840173
Donna Prentice,namsor_api_2.0.30,LATIN,a7d7fd83-74a7-4ed4-a9cc-db3bb0316af4,Donna Prentice,female,0.533680346,6.306526933,0.766840173
Donna Prentice,namsor_api_2.0.30,LATIN,9759b1ce-ab9a-4a21-bba2-b19044594ea2,Donna Prentice,female,0.533680346,6.306526933,0.766840173
Donna Prentice,namsor_api_2.0.30,LATIN,703c7b66-a8fa-4bd2-8b00-b9607046d82e,Donna Prentice,female,0.533680346,6.306526933,0.766840173
Donna Prentice,namsor_api_2.0.30,LATIN,b089a034-bf45-4999-a5b7-9036697097dc,Donna Prentice,female,0.533680346,6.306526933,0.766840173
Donna Prentice,namsor_api_2.0.30,LATIN,309de430-1200-41ce-9b9d-826eb4660589,Donna Prentice,female,0.533680346,6.306526933,0.766840173
Donna Prentice,namsor_api_2.0.30,LATIN,42afc594-9e74-400c-9900-591f80e231e7,Donna Prentice,female,0.533680346,6.306526933,0.766840173
Donna Prentice,namsor_api_2.0.30,LATIN,2fd2dbf8-b451-4933-837c-759e4c6a3b6b,Donna Prentice,female,0.533680346,6.306526933,0.766840173
Donna Prentice,namsor_api_2.0.30,LATIN,5c5fbf39-1be0-43a8-a7d7-b1d7c9c5edd4,Donna Prentice,female,0.533680346,6.306526933,0.766840173
Donna Prentice,namsor_api_2.0.30,LATIN,1dc453d3-d778-467a-acc6-3dce638e6a8a,Donna Prentice,female,0.533680346,6.306526933,0.766840173
Doris Patrick,namsor_api_2.0.30,LATIN,1b7bc30c-2661-4f52-9408-f87c9fd26d05,Doris Patrick,female,0.291669871,2.439473805,0.645834936
Dorothy Chung,namsor_api_2.0.30,LATIN,d42dc566-3176-4638-99b5-a84990113c8d,Dorothy Chung,female,0.338767522,2.888413329,0.669383761
Doug Oyler,namsor_api_2.0.30,LATIN,f381f5c2-99f5-4db2-b011-fd324f560a32,Doug Oyler,male,-0.872630139,9.089503673,0.936315069
Doug Schuerer,namsor_api_2.0.30,LATIN,5215e36b-55d3-48c6-825d-1aaa1b1414f9,Doug Schuerer,male,-0.892792888,9.480685162,0.946396444
Doug Zochodne,namsor_api_2.0.30,LATIN,65cd7550-458b-4311-9547-030f35d4ef8f,Doug Zochodne,male,-0.863664607,8.95500566,0.931832304
Douglas Hansell,namsor_api_2.0.30,LATIN,9fc3b988-aff1-4c98-86b8-bb28d1832e56,Douglas Hansell,male,-0.911061591,10.13220537,0.955530795
Douglas Hansell,namsor_api_2.0.30,LATIN,d8106fa6-3ef9-47ca-8cda-fb6c239e0540,Douglas Hansell,male,-0.911061591,10.13220537,0.955530795
Douglas Hansell,namsor_api_2.0.30,LATIN,a40d1382-ecbd-4b92-9b2b-087693d8d0c3,Douglas Hansell,male,-0.911061591,10.13220537,0.955530795
Douglas Hansell,namsor_api_2.0.30,LATIN,0b996b7f-23d4-4a78-bc50-302ad998d08a,Douglas Hansell,male,-0.911061591,10.13220537,0.955530795
Douglas Hansell,namsor_api_2.0.30,LATIN,df8b4bc6-9711-4004-a48b-87eb829ca357,Douglas Hansell,male,-0.911061591,10.13220537,0.955530795
Douglas Jennings,namsor_api_2.0.30,LATIN,23e2a144-e4bd-47c3-bb57-4f773216f04e,Douglas Jennings,male,-0.907978586,9.986725813,0.953989293
Douglas Joseph,namsor_api_2.0.30,LATIN,802c1237-83df-4fdb-af57-b7c13d7e3974,Douglas Joseph,male,-0.912849377,10.22740172,0.956424689
Douglas Joseph,namsor_api_2.0.30,LATIN,ad468ddf-175a-4ef7-95a5-61041fcb7b1f,Douglas Joseph,male,-0.912849377,10.22740172,0.956424689
Douglas Joseph,namsor_api_2.0.30,LATIN,8e73d852-f116-442f-aa38-a47386f354de,Douglas Joseph,male,-0.912849377,10.22740172,0.956424689
Douglas Oyler,namsor_api_2.0.30,LATIN,a9496a9e-4d3b-4966-9a2d-486e00daa496,Douglas Oyler,male,-0.898821156,9.648708123,0.949410578
Douglas Scaffidi,namsor_api_2.0.30,LATIN,11fbb4b8-9a58-4679-8d1f-27f5a4cd87f1,Douglas Scaffidi,male,-0.909322656,10.04756563,0.954661328
Douglas Schuerer,namsor_api_2.0.30,LATIN,f39e1ae6-cd99-496e-ba9d-62c53155a086,Douglas Schuerer,male,-0.909157551,10.03988961,0.954578775
Douglas Sloane,namsor_api_2.0.30,LATIN,36db248c-7d94-4c04-947a-8438aadb57f3,Douglas Sloane,male,-0.815328179,8.397074524,0.90766409
Dragos Cucu,namsor_api_2.0.30,LATIN,b0dc6de0-7024-41be-97f9-e7df365e4eda,Dragos Cucu,male,-0.896618215,9.581985147,0.948309107
Drayton Hammond,namsor_api_2.0.30,LATIN,73c54dad-ef93-4738-9f21-cc244e9e9986,Drayton Hammond,male,-0.774777217,7.928969704,0.887388608
Driss Espinos,namsor_api_2.0.30,LATIN,47a84a97-ba19-4c00-8ae9-8992d92759ca,Driss Espinos,male,-0.757373756,7.758931001,0.878686878
Duane B.,namsor_api_2.0.30,LATIN,5174462b-4714-4b93-9422-ae3b4f2351d7,Duane B.,male,-0.422950403,5.286133032,0.711475202
Duane Corbett,namsor_api_2.0.30,LATIN,b3db99e0-089b-4178-808c-14ced1fb9d49,Duane Corbett,male,-0.436180291,5.526687292,0.718090146
Dudekula Subhan,namsor_api_2.0.30,LATIN,3f22f5be-89e9-4abf-978f-32a11826273e,Dudekula Subhan,male,-0.528663826,6.261701244,0.764331913
Dudekula Subhan,namsor_api_2.0.30,LATIN,fb11ac49-c5fc-4c83-938a-ddfff0dc7590,Dudekula Subhan,male,-0.528663826,6.261701244,0.764331913
Dula Dilvesi,namsor_api_2.0.30,LATIN,9eb45284-144f-42b7-9c97-028777b68209,Dula Dilvesi,female,0.423974734,5.30284251,0.711987367
Duncan Hite,namsor_api_2.0.30,LATIN,6d51220a-2465-438a-9063-dcc89a159f16,Duncan Hite,male,-0.80644317,8.320443372,0.903221585
Duprey MS,namsor_api_2.0.30,LATIN,9298ed7c-6358-444a-8a9c-d23a85dfe529,Duprey MS,male,-0.060939509,0.537250028,0.530469755
Duska Ignjatovic,namsor_api_2.0.30,LATIN,6bc96b6f-323b-4c13-8f98-302a061ad66e,Duska Ignjatovic,female,0.447439387,5.724749702,0.723719693
Dylan Hughes,namsor_api_2.0.30,LATIN,79f83c75-c8a9-48bc-b316-68fbb31c7061,Dylan Hughes,male,-0.796065866,8.186051726,0.898032933
Dylan Hughes,namsor_api_2.0.30,LATIN,ab02027e-3c55-4f01-ab36-b4607ddf9903,Dylan Hughes,male,-0.796065866,8.186051726,0.898032933
Dylan Hughes,namsor_api_2.0.30,LATIN,ac62260c-e2f2-4c1b-8dce-ccf6db45a47d,Dylan Hughes,male,-0.796065866,8.186051726,0.898032933
Dylan Hughes,namsor_api_2.0.30,LATIN,4a74d50f-a4fb-44ff-ad65-9e38096f52d0,Dylan Hughes,male,-0.796065866,8.186051726,0.898032933
Dylan Hughes,namsor_api_2.0.30,LATIN,53f63ca2-ce0a-4b40-8f5d-7e647c4d7fee,Dylan Hughes,male,-0.796065866,8.186051726,0.898032933
Dylan Sperling,namsor_api_2.0.30,LATIN,c77926f5-7f06-4a8b-970c-31233da056ab,Dylan Sperling,male,-0.66611546,7.089288895,0.83305773
E Aramendi,namsor_api_2.0.30,LATIN,c9e25364-752f-449a-9173-4b2657877f05,E Aramendi,male,-0.05234133,0.168872303,0.526170665
E Balagny,namsor_api_2.0.30,LATIN,d4bf46f7-7c82-40a6-bdf9-10e1dcdc2182,E Balagny,male,-0.052000659,0.154665908,0.52600033
E Benjamin,namsor_api_2.0.30,LATIN,bfd87637-c66d-4df3-bb2b-85b875c9da4d,E Benjamin,male,-0.066324245,0.785871277,0.533162123
E Bose,namsor_api_2.0.30,LATIN,8101160c-9cfb-46ee-bb15-3439a697cebf,E Bose,female,0.05954698,0.475774329,0.52977349
E Bose,namsor_api_2.0.30,LATIN,ddd74db6-ec13-47cf-847e-78f42a640ba2,E Bose,female,0.05954698,0.475774329,0.52977349
E Bruendermann,namsor_api_2.0.30,LATIN,3d90aa62-7b41-4277-b410-0a2aca19222c,E Bruendermann,female,0.053676783,0.224740373,0.526838391
E Bründermann,namsor_api_2.0.30,LATIN,5b0ea7f6-0245-47b8-93a8-13fd1d889ff6,E Bründermann,female,0.062008302,0.585109896,0.531004151
E Bründermann,namsor_api_2.0.30,LATIN,c6878422-06ec-40da-8ee4-d1063e518971,E Bründermann,female,0.062008302,0.585109896,0.531004151
E Bründermann,namsor_api_2.0.30,LATIN,ccaa66d1-47d0-40ee-a03c-8d065d96a4e6,E Bründermann,female,0.062008302,0.585109896,0.531004151
E Buschmann,namsor_api_2.0.30,LATIN,85f54580-e352-42be-8a50-cc2f12321adf,E Buschmann,male,-0.048492076,0.00899975,0.524246038
E Cabodevila,namsor_api_2.0.30,LATIN,dc55283f-1b3c-4a3f-a46d-a0d5c41a4f80,E Cabodevila,female,0.063401062,0.648479182,0.531700531
E Calappi,namsor_api_2.0.30,LATIN,d875ae52-c505-4337-9c59-81834ea2ef70,E Calappi,male,-0.052192527,0.162665021,0.526096263
E Calvillo,namsor_api_2.0.30,LATIN,6da481a8-0bc8-42fa-8df4-d3fa188c4174,E Calvillo,female,0.049809547,0.063603186,0.524904773
E Carlin,namsor_api_2.0.30,LATIN,34390c43-8e55-4ce0-bb83-b3e2fb8d04b0,E Carlin,male,-0.049737225,0.060604049,0.524868613
E Charbon,namsor_api_2.0.30,LATIN,6ac29892-0cd6-48b8-8ef8-1010cb63cbd3,E Charbon,male,-0.058116485,0.413527462,0.529058243
E Chiadroni,namsor_api_2.0.30,LATIN,e2121324-31f6-4287-84de-dbb8732d9466,E Chiadroni,female,0.060285429,0.508257603,0.530142714
E Chiadroni,namsor_api_2.0.30,LATIN,7175d4bb-7a9f-4dc8-80f5-8f69180440d7,E Chiadroni,female,0.060285429,0.508257603,0.530142714
E Chiadroni,namsor_api_2.0.30,LATIN,3df47d89-8bcb-44a7-9a1d-381814dde156,E Chiadroni,female,0.060285429,0.508257603,0.530142714
E Chiadroni,namsor_api_2.0.30,LATIN,5732fc84-c665-4b81-a69a-83210500b684,E Chiadroni,female,0.060285429,0.508257603,0.530142714
E Chiadroni,namsor_api_2.0.30,LATIN,4e2cfb60-6dfa-4820-8cc8-469add7fc752,E Chiadroni,female,0.060285429,0.508257603,0.530142714
E Czeiter,namsor_api_2.0.30,LATIN,991c4199-f3a6-48cf-abcb-fcb6a9749db9,E Czeiter,male,-0.051789427,0.145865182,0.525894714
E Daar,namsor_api_2.0.30,LATIN,f18eabf6-b49e-41ab-ba34-4ce81b44b205,E Daar,male,-0.058349447,0.423607911,0.529174724
E Diaz-Guzman,namsor_api_2.0.30,LATIN,519e408c-7bca-496c-8ffe-d6f2685dfb76,E Diaz-Guzman,male,-0.049301065,0.042522028,0.524650532
E Donoghue,namsor_api_2.0.30,LATIN,a3481910-7386-4574-8b2b-6d0503b4f803,E Donoghue,male,-0.049190372,0.037934259,0.524595186
E Ely,namsor_api_2.0.30,LATIN,d32c8afd-fad1-472c-a153-4b9433f7bb9c,E Ely,female,0.049720535,0.059911972,0.524860268
E Ezer,namsor_api_2.0.30,LATIN,27c0fc20-4f6e-41a5-9164-fca5a435a606,E Ezer,male,-0.061612435,0.567309859,0.530806217
E Fan,namsor_api_2.0.30,LATIN,cd3704c8-10bb-46a6-979f-bb08fea4695d,E Fan,male,-0.05060716,0.096701735,0.52530358
E Fan,namsor_api_2.0.30,LATIN,2124948a-a563-4f4c-a2d5-eeed70e63a16,E Fan,male,-0.05060716,0.096701735,0.52530358
E Fan,namsor_api_2.0.30,LATIN,08a0ae80-4cd2-4123-8585-e8bd280f88d2,E Fan,male,-0.05060716,0.096701735,0.52530358
E Ferr,namsor_api_2.0.30,LATIN,0b06be36-3061-44af-8e3e-84ecf969ef3f,E Ferr,male,-0.055139518,0.286340035,0.527569759
E Gessel,namsor_api_2.0.30,LATIN,0ffceac8-58bb-4e5b-83f8-9dd5a7d13ffa,E Gessel,female,0.06070372,0.526773709,0.53035186
E Guirriec,namsor_api_2.0.30,LATIN,18ff2140-e6ca-4e25-8e73-0fc62656b4c8,E Guirriec,male,-0.052343821,0.168976245,0.52617191
E Hannon,namsor_api_2.0.30,LATIN,7ce3775b-f47d-4873-bba4-3b66f4817c95,E Hannon,male,-0.0577264,0.396694176,0.5288632
E Helseth,namsor_api_2.0.30,LATIN,d92053c7-6a79-414a-9750-bc53a0d57287,E Helseth,female,0.048446282,0.007102495,0.524223141
E Hemsing,namsor_api_2.0.30,LATIN,8eb3e5df-a585-48df-86fa-93d8d9a713b4,E Hemsing,male,-0.058227167,0.418314138,0.529113583
E Iwasaki,namsor_api_2.0.30,LATIN,2168a121-1699-4594-8031-00f58c73d891,E Iwasaki,male,-0.053913565,0.234680105,0.526956782
E Iwasaki,namsor_api_2.0.30,LATIN,2e96d9bc-19bf-4998-a4bc-a5979ca199e3,E Iwasaki,male,-0.053913565,0.234680105,0.526956782
E Khazanov,namsor_api_2.0.30,LATIN,d73f5793-37e7-482d-b13e-d2c5f873ba3b,E Khazanov,male,-0.344028849,2.962976502,0.672014424
E Khazanov,namsor_api_2.0.30,LATIN,03867b7e-38cf-4700-9708-27dfb2a469a4,E Khazanov,male,-0.344028849,2.962976502,0.672014424
E Khazanov,namsor_api_2.0.30,LATIN,501af5f7-797b-4030-b982-14d6be82732b,E Khazanov,male,-0.344028849,2.962976502,0.672014424
E Khazanov,namsor_api_2.0.30,LATIN,b294ab11-a3ff-4121-a93c-351fccda2fdf,E Khazanov,male,-0.344028849,2.962976502,0.672014424
E Krishtopaytis,namsor_api_2.0.30,LATIN,d210bec0-10d2-49ff-84fa-697b3e2e5c95,E Krishtopaytis,female,0.04880879,0.02212186,0.524404395
E Lin,namsor_api_2.0.30,LATIN,f63a3612-51c8-43e3-8867-728aa584b777,E Lin,female,0.057396588,0.382505101,0.528698294
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,089509b6-53f5-4f1a-bb64-f0b01b1029e3,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,6bebac8a-211f-4e21-a482-d87b76937d87,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,faf60e53-2074-4592-8e9c-73796dbafb84,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,a1f7ee0c-0644-4418-a923-ab9dd9b8de31,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,99f299c4-12ce-446e-8cb5-205aa21ac905,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,9f348838-be96-4cf3-83c2-8c5b0b644cf2,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,fbf283d6-1288-437e-aa47-3117fbda3eef,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,cda927a3-6069-4b78-bd87-e39b0ba32ddd,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,674de275-a73b-4fc5-a57a-a4925c6d92ee,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,a80adc2c-a9e4-448c-b9ef-0ecb778e46d5,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,f17d4e1a-cf69-4ab7-8336-970f059a33c5,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,51837a5f-cf8b-4ab8-b20d-a0b629df0f7c,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,3e7692b0-b687-4e26-bca1-5a40e7cc1ef7,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,67a67009-9f4a-40da-a1c7-b33e78447c8f,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,0ac89932-b215-4388-ba3e-bc67f05b84a0,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,59a622ee-43f0-40e8-8c9a-1c69d96c9104,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,ac78b740-64af-49d7-a7f6-5df2c1b56754,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,f0d7122a-9499-4a4b-ac7d-e1420e83653a,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,5124739b-9015-4e1f-bfd3-2e1b96c22030,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,ef98e56c-dc0f-4ae8-b444-6d36ff7d4903,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,d3798cca-e64a-4dbd-a2ea-51ac8177ff63,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,356a1467-f90f-4173-85aa-bb627a267fe7,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,42082714-230b-434d-aef8-a68594777673,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Mireles-Cabodevila,namsor_api_2.0.30,LATIN,f5f0b1a5-3680-4c4a-96d8-dea65fe2e298,E Mireles-Cabodevila,female,0.06961037,0.94932646,0.534805185
E Monares-Zepeda,namsor_api_2.0.30,LATIN,67deffa0-0f70-4e66-8550-89c75c723ae6,E Monares-Zepeda,female,0.068178849,0.876772345,0.534089424
E Monares-Zepeda,namsor_api_2.0.30,LATIN,4165116b-45c2-49f6-b900-e8f58d093381,E Monares-Zepeda,female,0.068178849,0.876772345,0.534089424
E Monnier,namsor_api_2.0.30,LATIN,9153e24f-bf02-4fb9-9888-905bec07ba1c,E Monnier,female,0.048287436,0.000521572,0.524143718
E Nagy,namsor_api_2.0.30,LATIN,a029ebb6-9c04-4de9-bd11-014ac2da833c,E Nagy,male,-0.052118016,0.159558016,0.526059008
E Nibigira,namsor_api_2.0.30,LATIN,f4bc2101-1c55-43d8-a4f0-dd487d73b536,E Nibigira,female,0.062278777,0.597323616,0.531139388
E Nyheim,namsor_api_2.0.30,LATIN,91438ffa-c4ae-4211-9837-989eacb65702,E Nyheim,male,-0.057264419,0.376829722,0.52863221
E Pasquale,namsor_api_2.0.30,LATIN,63fd4ed4-72a2-4808-bfab-3883295ac300,E Pasquale,male,-0.054970868,0.279212346,0.527485434
E Petit,namsor_api_2.0.30,LATIN,5d40cc65-f9d4-4312-afa9-45d6d16a5a58,E Petit,male,-0.059018077,0.45266008,0.529509038
E Robert,namsor_api_2.0.30,LATIN,b49ac129-5c80-4822-974d-43473542e8fa,E Robert,male,-0.064873684,0.716882433,0.532436842
E Robert,namsor_api_2.0.30,LATIN,021fdbe0-64dd-41c7-8d5f-d0dd1b4d7144,E Robert,male,-0.064873684,0.716882433,0.532436842
E Roussel,namsor_api_2.0.30,LATIN,ea4a3eb7-78e1-4516-a1b9-4a37c74beb4b,E Roussel,male,-0.067389051,0.837662589,0.533694525
E Roussel,namsor_api_2.0.30,LATIN,5c940314-d3ca-42f3-9c85-30904a3a6717,E Roussel,male,-0.067389051,0.837662589,0.533694525
E Roussel,namsor_api_2.0.30,LATIN,4c892ec6-30f5-45e9-8a7a-f59e9081f53a,E Roussel,male,-0.067389051,0.837662589,0.533694525
E Sauvan,namsor_api_2.0.30,LATIN,44c0c2fc-c903-4416-a50d-915b301b2cca,E Sauvan,male,-0.057543392,0.388816063,0.528771696
E Stamatakis,namsor_api_2.0.30,LATIN,8501af5f-c494-499f-a0be-56b365eddea7,E Stamatakis,male,-0.079706662,1.172314207,0.539853331
E Steyerberg,namsor_api_2.0.30,LATIN,ddb6812e-7b30-4923-bc0b-f1351a0288a1,E Steyerberg,female,0.052272718,0.166009766,0.526136359
E Tassonyi,namsor_api_2.0.30,LATIN,160a8039-27a9-4532-b73c-de43663fa2b0,E Tassonyi,male,-0.049342604,0.044243795,0.524671302
E Travac,namsor_api_2.0.30,LATIN,267143bc-2798-4687-9a4e-8033ed0340c3,E Travac,male,-0.062250155,0.596029103,0.531125077
E Vigeolas,namsor_api_2.0.30,LATIN,c2a2b609-7554-40f0-8da4-aa40edf504db,E Vigeolas,male,-0.053243542,0.206581801,0.526621771
E Weber,namsor_api_2.0.30,LATIN,54ee5522-9084-4969-8b66-1c69144bc927,E Weber,male,-0.068032256,0.869466212,0.534016128
E Yatsenko,namsor_api_2.0.30,LATIN,657ec9ca-71b4-4cce-9cbd-c348bd082ec8,E Yatsenko,female,0.049227809,0.039485826,0.524613905
EA Badr,namsor_api_2.0.30,LATIN,89761162-eaff-4d0f-8f98-dbd9bba01620,EA Badr,male,-0.309287543,2.587742578,0.654643771
EA Garip,namsor_api_2.0.30,LATIN,5625e932-19cd-45ee-9a61-17c15ea7f793,EA Garip,male,-0.265641723,2.189280769,0.632820861
EA Garip,namsor_api_2.0.30,LATIN,f3844d05-e5c1-40f0-8551-80bf2beec22e,EA Garip,male,-0.265641723,2.189280769,0.632820861
EB Price,namsor_api_2.0.30,LATIN,a6643f8c-9d6a-4b06-8307-70d11a70fa3f,EB Price,male,-0.350675982,3.072869411,0.675337991
EBFG Knoops,namsor_api_2.0.30,LATIN,624943f9-8776-4b7d-a927-722378e49194,EBFG Knoops,male,-0.291226815,2.435974753,0.645613408
EDUARDO MIRELES-CABODEVILA,namsor_api_2.0.30,LATIN,ab21d3f0-979f-473b-9706-0246b4149842,EDUARDO MIRELES-CABODEVILA,male,-0.680999491,7.172960032,0.840499745
EF Ruiz,namsor_api_2.0.30,LATIN,d5d69c4d-ae28-4515-941c-a108cfde1a7f,EF Ruiz,male,-0.516878255,6.163654204,0.758439128
EG Caiani,namsor_api_2.0.30,LATIN,9feeea4b-0241-4ef9-9b14-7e5d8454dea8,EG Caiani,male,-0.381167843,4.410062385,0.690583922
EJ Berjano,namsor_api_2.0.30,LATIN,7b9edf54-3f6c-4175-a49b-bbb59cc0c5f7,EJ Berjano,male,-0.613380535,6.730993158,0.806690267
EJ McSpadden,namsor_api_2.0.30,LATIN,d2821735-2fb8-4935-aa21-c5855c9d99fb,EJ McSpadden,male,-0.644929221,6.934751566,0.822464611
EJ Schioppa,namsor_api_2.0.30,LATIN,42be8f8d-575b-4573-91f3-b10d18e28db2,EJ Schioppa,male,-0.57987782,6.552138598,0.78993891
EJ Schioppa,namsor_api_2.0.30,LATIN,3aa1682e-4d09-41d4-b531-364b4d2a6506,EJ Schioppa,male,-0.57987782,6.552138598,0.78993891
EJ Schioppa,namsor_api_2.0.30,LATIN,699ccea0-e2f4-414d-9e47-7f60e5bb0b27,EJ Schioppa,male,-0.57987782,6.552138598,0.78993891
EJ Schioppa,namsor_api_2.0.30,LATIN,92e02acf-3d4f-4db3-bc8c-3fca82874ac5,EJ Schioppa,male,-0.57987782,6.552138598,0.78993891
EJ Schioppa,namsor_api_2.0.30,LATIN,94b08085-d8b4-45eb-b7cb-83e6008887da,EJ Schioppa,male,-0.57987782,6.552138598,0.78993891
EJ Seeley,namsor_api_2.0.30,LATIN,1f6c6b38-acea-4153-93d2-33465508c85b,EJ Seeley,male,-0.654685988,7.007186128,0.827342994
EJ Seeley,namsor_api_2.0.30,LATIN,02d44bf7-64a4-4a48-b2de-95cf7bbc7191,EJ Seeley,male,-0.654685988,7.007186128,0.827342994
EJ Seeley,namsor_api_2.0.30,LATIN,f8f9dee6-f688-40e9-b570-5d675098bbba,EJ Seeley,male,-0.654685988,7.007186128,0.827342994
EJ Seeley,namsor_api_2.0.30,LATIN,005cc2da-e7d9-4731-8c21-8e080cf71887,EJ Seeley,male,-0.654685988,7.007186128,0.827342994
EL Gkougkousis,namsor_api_2.0.30,LATIN,e497f3c2-34b1-4ed0-88b6-34077357cc64,EL Gkougkousis,male,-0.582888071,6.566966225,0.791444035
EL McGuire,namsor_api_2.0.30,LATIN,aa3ee2b5-b936-4eee-b4e3-b6f83e595903,EL McGuire,male,-0.612587245,6.726367594,0.806293622
EM Hantash,namsor_api_2.0.30,LATIN,3b34a5df-9d11-4f48-9e69-e0b47b472d67,EM Hantash,female,0.270448035,2.253233583,0.635224018
EN Brown,namsor_api_2.0.30,LATIN,5390eeb6-47c4-426b-88ae-363c0c72ee6c,EN Brown,male,-0.37625582,3.883115455,0.68812791
EN Svystun,namsor_api_2.0.30,LATIN,efee7bc2-0073-497a-8e05-162da4e2fb6c,EN Svystun,male,-0.379764819,4.23025664,0.689882409
EN Svystun,namsor_api_2.0.30,LATIN,290c0721-2555-4b54-a9c7-6a275331a487,EN Svystun,male,-0.379764819,4.23025664,0.689882409
EN Svystun,namsor_api_2.0.30,LATIN,cf3be2cf-cde7-47f3-86e7-fdce3dc104ed,EN Svystun,male,-0.379764819,4.23025664,0.689882409
EN Svystun,namsor_api_2.0.30,LATIN,152a562a-4e70-4be9-8113-d2fe8db1b5fa,EN Svystun,male,-0.379764819,4.23025664,0.689882409
ENIO Group,namsor_api_2.0.30,LATIN,c556f80e-08a1-45f0-b972-5b1c4e6ee08c,ENIO Group,male,-0.693649899,7.250019743,0.846824949
EP Pioro,namsor_api_2.0.30,LATIN,6f4336b1-d486-43b0-8366-0647c26a008d,EP Pioro,male,-0.416196668,5.182381486,0.708098334
EP Pioro,namsor_api_2.0.30,LATIN,3220504f-e972-449b-8de8-0e8248d5bb9d,EP Pioro,male,-0.416196668,5.182381486,0.708098334
EP Pioro,namsor_api_2.0.30,LATIN,26e90060-0c29-4948-9764-3c6ec9ae01b9,EP Pioro,male,-0.416196668,5.182381486,0.708098334
ER Behr,namsor_api_2.0.30,LATIN,f2ac5ff5-bd0d-4106-967a-aa93017062ef,ER Behr,male,-0.511735609,6.123699203,0.755867804
ES Oh,namsor_api_2.0.30,LATIN,956f969b-cd40-46d7-8f74-f2d2384850d3,ES Oh,male,-0.195391877,1.606965683,0.597695938
