firstName,apiVersion,script,id,firstName,lastName,likelyGender,genderScale,score,probabilityCalibrated
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,a8166da4-cc1a-420a-881d-1621ca245b82,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,702e9315-f352-45f6-b72b-5f3764b3fd8f,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,52559395-392e-4569-8504-82a116a90ad4,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,94ba44a2-a43c-489d-99c2-eec517ab8d21,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,f042436e-dd45-4ada-bb09-fa17df27883a,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,af87c92e-03a9-4a97-b8ae-6464a82e841f,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,3311e8cf-ab53-4c83-bc61-34c0b1ba2a86,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,79b263b8-99ab-4760-bc3e-9cec753feb94,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,61a089b7-72f2-4bfb-a474-f539dc25a9b0,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,cd0efda6-4f4e-4363-80b8-9a666a30d10b,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,f8b4319e-62ba-4d40-93d3-f03b4041c3d6,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,f57669de-617a-49cb-a4bf-902ef434792d,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,3e7bbd83-5ce4-4330-a9d6-97318ae0954d,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,084c6f13-b4d9-4d40-ba25-0d89b83adcb9,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,7049d99c-c530-4692-8ae7-61e4bd8f3d3b,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,7380d9c2-5d36-4e92-8ff2-e3de812ef8a8,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,3e75c45a-48c5-4baf-ae06-a40b39b74325,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,f4867eb0-9e07-4aa7-9e04-48e9c0d96d8d,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,a026b387-0e0f-4e75-a2d3-465df8c6a046,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,83aff059-6b40-4456-b034-f09dff9db12c,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,c945671d-656c-4c95-a4c4-51d1e8b48838,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,1d1cc79e-5b4a-4296-bed1-07f7bc02c4b9,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,1df6a689-5ba5-468a-98de-3136c31a8f3b,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,3e98ab93-0dcb-4cfa-851d-ed01868c81b6,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,1e9d30ce-416e-4427-a2f1-629703a72f32,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,a2e6b604-bde6-44d5-af9c-b39dfb42ecc2,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchis-Gomar,namsor_api_2.0.30,LATIN,1ddd0f14-1dc0-40c1-94f3-27733def263f,Fabian Sanchis-Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchisâ€Gomar,namsor_api_2.0.30,LATIN,8ab53941-812e-43cd-ac58-4e8c8589c52d,Fabian Sanchisâ€Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchisâ€Gomar,namsor_api_2.0.30,LATIN,56e19428-4878-49f8-a3d7-ecd47881495a,Fabian Sanchisâ€Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchisâ€Gomar,namsor_api_2.0.30,LATIN,a67ec467-53cd-4bdf-a06a-35ccc42683c5,Fabian Sanchisâ€Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchisâ€Gomar,namsor_api_2.0.30,LATIN,59a8f2b1-223d-46ea-a994-c154f257c254,Fabian Sanchisâ€Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchisâ€Gomar,namsor_api_2.0.30,LATIN,c54a8691-2e94-445d-959b-0ff00ec875da,Fabian Sanchisâ€Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabian Sanchisâ€‘Gomar,namsor_api_2.0.30,LATIN,83e00d94-ec44-45f7-8836-3bb2cab31469,Fabian Sanchisâ€‘Gomar,,male,-0.9679119199972421,9.56851353143206,0.9839559599986211
Fabien Maldonado,namsor_api_2.0.30,LATIN,065aa004-c02c-43bd-8031-f40f46c1300f,Fabien Maldonado,,male,-0.9663853955371133,8.936690412131078,0.9831926977685567
Fabien Maldonado,namsor_api_2.0.30,LATIN,90c7ef6c-fae9-4f2b-b070-2ecba3549886,Fabien Maldonado,,male,-0.9663853955371133,8.936690412131078,0.9831926977685567
Fabien Maldonado,namsor_api_2.0.30,LATIN,01c784e0-f787-4fed-b468-7e029d7d7507,Fabien Maldonado,,male,-0.9663853955371133,8.936690412131078,0.9831926977685567
Fabien Maldonado,namsor_api_2.0.30,LATIN,1762f90c-1072-464d-8714-ebcfbd5df26b,Fabien Maldonado,,male,-0.9663853955371133,8.936690412131078,0.9831926977685567
Fabien Maldonado,namsor_api_2.0.30,LATIN,4275fdfd-e22c-4117-acf8-57ec69e44408,Fabien Maldonado,,male,-0.9663853955371133,8.936690412131078,0.9831926977685567
Fabio Loreti,namsor_api_2.0.30,LATIN,ee6f1a94-3a49-42a5-88d5-096c15a2529f,Fabio Loreti,,male,-0.8847700910836482,6.862883331451599,0.9423850455418241
Fabrice Bonnet,namsor_api_2.0.30,LATIN,947cd1ef-d4f4-4256-934d-86e1fea1c112,Fabrice Bonnet,,male,-0.8676131462656014,6.612184176565975,0.9338065731328007
Fabrizio Arcangeli,namsor_api_2.0.30,LATIN,1bd788a4-006d-46e3-94f3-73d61699cbc0,Fabrizio Arcangeli,,male,-0.8706177350632742,6.651800749006597,0.9353088675316371
Fabr√≠cio Gon√ßalves,namsor_api_2.0.30,LATIN,3ffddeef-5108-4bd2-9664-e6b7a82e670d,Fabr√≠cio Gon√ßalves,,male,-0.4240241850298436,2.760494533081534,0.7120120925149218
Fadi Hammal,namsor_api_2.0.30,LATIN,9aa637a4-12b4-4754-ab13-1a0f36e09729,Fadi Hammal,,male,-0.7722373304095969,5.518306736726913,0.8861186652047984
Fadi Shamoun,namsor_api_2.0.30,LATIN,081a3782-a6a9-4cf5-86ad-fc009894b1ae,Fadi Shamoun,,male,-0.7058969532622212,5.026286036156975,0.8529484766311106
Fahd Alrumaih,namsor_api_2.0.30,LATIN,1f22724a-b1fa-4108-a957-4f7c5b0d3594,Fahd Alrumaih,,male,-0.9587525692840781,8.005742142428836,0.9793762846420391
Faheem Guirgis,namsor_api_2.0.30,LATIN,efa9a6bd-186d-453f-9401-6543040477aa,Faheem Guirgis,,male,-0.9673247896427242,9.276701985765605,0.9836623948213621
Faheem Guirgis,namsor_api_2.0.30,LATIN,f3e415a3-3955-4ba1-b5f3-a3be05b19929,Faheem Guirgis,,male,-0.9673247896427242,9.276701985765605,0.9836623948213621
Faisal Nawaz,namsor_api_2.0.30,LATIN,0ac3690f-52c4-4895-a243-300d266644db,Faisal Nawaz,,male,-0.8893229762682864,6.941472945553109,0.9446614881341432
Faisal Nawaz,namsor_api_2.0.30,LATIN,64f25430-65cf-4d8c-a485-59e6eeec6031,Faisal Nawaz,,male,-0.8893229762682864,6.941472945553109,0.9446614881341432
Faith Factora,namsor_api_2.0.30,LATIN,c837e210-f486-4891-895a-6cb3807cedc3,Faith Factora,,female,0.9643244188231557,8.33168316318779,0.9821622094115778
Faiza Hashmi,namsor_api_2.0.30,LATIN,81f8f51d-e7e7-4feb-be12-c73c7781e969,Faiza Hashmi,,female,0.9244811142519713,7.313552388964169,0.9622405571259857
Faizan Ahmad,namsor_api_2.0.30,LATIN,ff4d24e9-c82d-41a3-a4b0-dfbf9f9c1582,Faizan Ahmad,,male,-0.9713006958175661,10.308382241480729,0.985650347908783
Fanny Fouyssac,namsor_api_2.0.30,LATIN,d816b12b-3bc8-4c9e-b9e3-ed037229b97e,Fanny Fouyssac,,female,0.7739802226369779,5.535063400664541,0.8869901113184889
Farah Al-Beidh,namsor_api_2.0.30,LATIN,1713a3f4-54f3-46b5-8cbb-b562ba63dc19,Farah Al-Beidh,,female,0.7213278723626568,5.121979376149,0.8606639361813284
Farah Yasmin,namsor_api_2.0.30,LATIN,f07548a5-5fd1-4385-86bd-b2db8d359b02,Farah Yasmin,,female,0.6440061744633263,4.365547403328648,0.8220030872316632
Farah Yasmin,namsor_api_2.0.30,LATIN,72fb1c08-8f2b-480a-b8d9-ce390a838df0,Farah Yasmin,,female,0.6440061744633263,4.365547403328648,0.8220030872316632
Farahnaz Islam,namsor_api_2.0.30,LATIN,85e29724-d7ca-45e3-af69-c6d1ab4723de,Farahnaz Islam,,male,-0.7735245002082156,5.530654987949795,0.8867622501041078
Farha Sherani,namsor_api_2.0.30,LATIN,0933a286-71a4-4082-8e8e-2fe42bf07cf6,Farha Sherani,,female,0.9576802247468039,7.965040641588395,0.978840112373402
Faria Nasim,namsor_api_2.0.30,LATIN,58f08744-e6b2-4986-9a97-bbd738c68ee5,Faria Nasim,,female,0.23950841252728172,1.4067801252060688,0.6197542062636409
Farrah Klafter,namsor_api_2.0.30,LATIN,571fd50e-b0d6-4c69-a94e-d0c8c5cde4e7,Farrah Klafter,,female,0.6082770478244266,4.117254003562913,0.8041385239122133
Farzin Ahmed,namsor_api_2.0.30,LATIN,02b8655f-b96d-4fff-9dd0-05f6cc2c3317,Farzin Ahmed,,male,-0.9672075852719433,9.227412886827324,0.9836037926359716
Farzin Ahmed,namsor_api_2.0.30,LATIN,aa14db08-a79d-41a4-a6c5-9d40e519f776,Farzin Ahmed,,male,-0.9672075852719433,9.227412886827324,0.9836037926359716
Farzin Imani,namsor_api_2.0.30,LATIN,eefa7929-a50f-4d8f-93f2-4d0a9c1d7364,Farzin Imani,,female,0.5299838898791618,3.7203060312817655,0.7649919449395809
Fatima Ajaz,namsor_api_2.0.30,LATIN,e68700df-ba2b-40aa-8696-a6982d94b75b,Fatima Ajaz,,female,0.9388323165407322,7.501422730178007,0.9694161582703661
Fatima Kuniyoshi,namsor_api_2.0.30,LATIN,d6dcb288-0809-4ac7-bbbd-cd46ccf496a9,Fatima Kuniyoshi,,female,0.9675413752571278,9.374715823228357,0.9837706876285639
Fatima Shahzad,namsor_api_2.0.30,LATIN,9a362407-208d-4e9b-bd72-a69883489a6b,Fatima Shahzad,,female,0.8204498483066036,6.132373709487716,0.9102249241533018
Fatimah Hassan-Hanga,namsor_api_2.0.30,LATIN,e3187e53-66c2-45be-8ac5-86c1165cb4c1,Fatimah Hassan-Hanga,,female,0.685962353919882,4.763684895155791,0.842981176959941
Fatimah Hassan-Hanga,namsor_api_2.0.30,LATIN,c85ab171-58dd-4fed-bb7c-b10367a4ccc0,Fatimah Hassan-Hanga,,female,0.685962353919882,4.763684895155791,0.842981176959941
Fatimah Hassan-Hanga,namsor_api_2.0.30,LATIN,1cbcef5b-1a92-4b3c-bcbb-7d17678c5e26,Fatimah Hassan-Hanga,,female,0.685962353919882,4.763684895155791,0.842981176959941
Faye Elliott,namsor_api_2.0.30,LATIN,9fb0a900-09b3-48fe-927f-d7fc32af669c,Faye Elliott,,female,0.8798236332119065,6.783953976251446,0.9399118166059532
Fazlollaah Amirahmadi,namsor_api_2.0.30,LATIN,3b1f8bb9-d361-4a1a-89ff-c7a839b0c913,Fazlollaah Amirahmadi,,male,-0.037432844461658954,0.25348915076288137,0.5187164222308295
Feda Hamdan,namsor_api_2.0.30,LATIN,a02bb2bd-3ab2-4adf-974d-fb669951669f,Feda Hamdan,,male,-0.08387801184753618,0.6022902568178949,0.5419390059237681
Felice Gersh,namsor_api_2.0.30,LATIN,d335e757-1af2-424b-8ea4-fa7532619167,Felice Gersh,,male,-0.39224066769607524,2.400458162982723,0.6961203338480376
Felicity Allen,namsor_api_2.0.30,LATIN,b885c1f2-a799-4647-aac6-aa181d36406e,Felicity Allen,,male,-0.0733289050002417,0.5440352307260952,0.5366644525001208
Felipe Lima,namsor_api_2.0.30,LATIN,be1976ac-75c5-466a-bf5e-4d65f9a65f09,Felipe Lima,,male,-0.6786232260130964,4.681869824426833,0.8393116130065482
Felipe Pachon,namsor_api_2.0.30,LATIN,44d3dea9-26fa-4fc5-a1e0-26dfd244f516,Felipe Pachon,,male,-0.9651740331573462,8.604824067227753,0.9825870165786731
Felipe Pachon,namsor_api_2.0.30,LATIN,463fb390-a501-43e8-ac05-1ae1915c4fc2,Felipe Pachon,,male,-0.9651740331573462,8.604824067227753,0.9825870165786731
Felix Kokocinski,namsor_api_2.0.30,LATIN,5e6b8fbf-6f36-4938-8e43-0919799ce721,Felix Kokocinski,,male,-0.9516453376598522,7.7821186410435175,0.9758226688299261
Fengtang Yang,namsor_api_2.0.30,LATIN,a0d2398c-cc04-4042-b888-a375eabdf219,Fengtang Yang,,female,0.1682780706175131,1.1000813242072596,0.5841390353087565
Fengyu Zhang,namsor_api_2.0.30,LATIN,261159cc-5fd1-4587-8ba9-2f272cc01a9b,Fengyu Zhang,,female,0.09671382268620898,0.6745475143654432,0.5483569113431045
Fengyu Zhang,namsor_api_2.0.30,LATIN,fb6e78cc-b512-4a7b-9e1e-53e0db454a6a,Fengyu Zhang,,female,0.09671382268620898,0.6745475143654432,0.5483569113431045
Ferdie Frejas,namsor_api_2.0.30,LATIN,891188c9-8aad-4aa1-8753-cc1ac075df14,Ferdie Frejas,,male,-0.9608289121852953,8.089592786937231,0.9804144560926477
Ferenc Czeyda-Pommersheim,namsor_api_2.0.30,LATIN,1c8636d6-ca4a-4a7c-a942-40f60f0163ca,Ferenc Czeyda-Pommersheim,,male,-0.9642284081903894,8.305029988628903,0.9821142040951947
Ferga Gleeson,namsor_api_2.0.30,LATIN,3b460db2-8fd3-4f6a-b160-c1f118fa283b,Ferga Gleeson,,male,-0.199364794159399,1.2275993908122518,0.5996823970796995
Fiona Behan,namsor_api_2.0.30,LATIN,679dc8ce-c6b9-46c0-bcc7-773106930441,Fiona Behan,,female,0.9590728239195048,8.018225742517139,0.9795364119597524
Fiona Behan,namsor_api_2.0.30,LATIN,2d76a5ea-ee27-4cb5-970c-7ac3c8d1b239,Fiona Behan,,female,0.9590728239195048,8.018225742517139,0.9795364119597524
Fiona Behan,namsor_api_2.0.30,LATIN,5cec1154-6a82-407e-9de6-f4445b487dc2,Fiona Behan,,female,0.9590728239195048,8.018225742517139,0.9795364119597524
Fiona Cunningham,namsor_api_2.0.30,LATIN,e3a13eea-d4d6-45d8-b023-9fa41f14000a,Fiona Cunningham,,female,0.9645668818270339,8.402333942607967,0.9822834409135169
Fiona Cunningham,namsor_api_2.0.30,LATIN,3ff1d957-c79a-4022-b31e-ac54fec513e3,Fiona Cunningham,,female,0.9645668818270339,8.402333942607967,0.9822834409135169
Fiona Harrison,namsor_api_2.0.30,LATIN,80aabc9a-d5ee-49c7-ae66-65bfc135c376,Fiona Harrison,,female,0.802485492765362,5.85809448379996,0.901242746382681
Fiona Nyaanga,namsor_api_2.0.30,LATIN,f6c2ddf1-4514-41d5-9a11-5918ebfa6a42,Fiona Nyaanga,,female,0.9738566874407304,10.468903097263805,0.9869283437203652
Fiona Watt,namsor_api_2.0.30,LATIN,11b29062-4ecc-4c36-885d-e9e906933825,Fiona Watt,,female,0.9669182066757918,9.11520384137237,0.9834591033378959
Fiore Mastroianni,namsor_api_2.0.30,LATIN,acced1ed-f8f0-4686-b8c2-a36c7b7e2d05,Fiore Mastroianni,,female,0.2872374724533704,1.6490248396555882,0.6436187362266852
Firas Abbas,namsor_api_2.0.30,LATIN,295ab3c7-b825-43bb-a7a2-949a35b67e90,Firas Abbas,,male,-0.9679388248495946,9.584162560545714,0.9839694124247973
Fitzhugh Mullan,namsor_api_2.0.30,LATIN,0b47692b-7bc4-48db-ae93-e8ca8b2c8d67,Fitzhugh Mullan,,male,-0.946117231778155,7.651266530834761,0.9730586158890775
Fiyinfolu At,namsor_api_2.0.30,LATIN,0740acbb-7c8f-4edd-bbb7-0ee0aa7ebf42,Fiyinfolu At,,male,-0.4876900889347804,3.555534587889973,0.7438450444673902
Flavia Andrade,namsor_api_2.0.30,LATIN,0adf7557-8967-4082-9061-62443fde14dc,Flavia Andrade,,female,0.9547770370041677,7.864619887853721,0.9773885185020839
Florence Dommange-Romero,namsor_api_2.0.30,LATIN,49690a91-c43f-4684-98be-278ca1213da9,Florence Dommange-Romero,,female,0.7660929362384512,5.461360037627983,0.8830464681192256
Florence Travert,namsor_api_2.0.30,LATIN,e6aabd4b-a65e-46c6-b7fa-c9db198961e9,Florence Travert,,female,0.8277294670144952,6.196119530355283,0.9138647335072476
Florencia Que,namsor_api_2.0.30,LATIN,cec8292b-c7c7-444e-912b-f3de1a81bce3,Florencia Que,,female,0.9644528232480791,8.368476449835882,0.9822264116240396
Florian Klonek,namsor_api_2.0.30,LATIN,cae45baa-3a7d-4063-b28a-29a221a68bdb,Florian Klonek,,male,-0.9684685846995895,9.956020670270519,0.9842342923497948
Flos Pangilinan,namsor_api_2.0.30,LATIN,9ff5ce5c-8145-458a-96be-5930fdad676b,Flos Pangilinan,,female,0.03915101438789037,0.35933092373186787,0.5195755071939452
Fnu Ayesha,namsor_api_2.0.30,LATIN,35fbbb93-1ce3-4bbb-bf34-07a7f1180a2d,Fnu Ayesha,,female,0.9446486502195632,7.619200264240135,0.9723243251097816
Foong-Yen Lim,namsor_api_2.0.30,LATIN,9c50d527-6ccf-4f57-8e29-438a773e091a,Foong-Yen Lim,,male,-0.6997759223782463,4.938196127953091,0.8498879611891231
Fouad Aslam,namsor_api_2.0.30,LATIN,36eb9652-4f40-4359-804c-660451080672,Fouad Aslam,,male,-0.9773136483188603,10.914297091092159,0.9886568241594301
Fouad Aslam,namsor_api_2.0.30,LATIN,eb0cd581-4b89-47c6-ba09-271e991c6706,Fouad Aslam,,male,-0.9773136483188603,10.914297091092159,0.9886568241594301
Fran Scott,namsor_api_2.0.30,LATIN,e40e6f65-9b03-4742-ade5-dc06cbe8c125,Fran Scott,,male,-0.8468647601183705,6.374477386597398,0.9234323800591853
Fran Scott,namsor_api_2.0.30,LATIN,a56baeb3-ceca-446b-a908-d44deebd7f6c,Fran Scott,,male,-0.8468647601183705,6.374477386597398,0.9234323800591853
Frances Northington,namsor_api_2.0.30,LATIN,83239515-5186-40a2-8f38-f898daeffa30,Frances Northington,,female,0.4311609556906202,2.8595795453571142,0.7155804778453101
Francesca Flack,namsor_api_2.0.30,LATIN,45e34719-bfd7-4470-bc70-76d2b8a44455,Francesca Flack,,female,0.88896732269647,6.935106922687794,0.944483661348235
Francesco Chiani,namsor_api_2.0.30,LATIN,72bf66b9-a8e0-48b9-a77a-672dbfefb33f,Francesco Chiani,,male,-0.9031065343705007,7.089266438174462,0.9515532671852504
Francesco Dima,namsor_api_2.0.30,LATIN,d708e626-0cc9-41d0-892b-d26df07e5073,Francesco Dima,,male,-0.8274656140225862,6.193868806804375,0.9137328070112931
Francesco Dima,namsor_api_2.0.30,LATIN,1052a946-1f12-4c41-b9bc-743233565b6c,Francesco Dima,,male,-0.8274656140225862,6.193868806804375,0.9137328070112931
Francesco Feletti,namsor_api_2.0.30,LATIN,53751920-3e21-4464-967a-7f7edb98031e,Francesco Feletti,,male,-0.9232104464335418,7.2987184676557035,0.9616052232167709
Francesco Iorio,namsor_api_2.0.30,LATIN,c9689507-669a-4461-9fdc-6b1277c79e1e,Francesco Iorio,,male,-0.9677311962439836,9.469302394715143,0.9838655981219918
Francesco Iorio,namsor_api_2.0.30,LATIN,38eef1c7-cbf0-47e5-b725-7ff93bb166b9,Francesco Iorio,,male,-0.9677311962439836,9.469302394715143,0.9838655981219918
Francesco Prada,namsor_api_2.0.30,LATIN,95d0038c-3c84-49b2-90c7-df822c67bb7e,Francesco Prada,,male,-0.9020151762299486,7.079058535277468,0.9510075881149743
Francis Bolgert,namsor_api_2.0.30,LATIN,b0696843-ea1c-4c1a-b0b5-55f685dc1147,Francis Bolgert,,male,-0.9395659449418821,7.515536716184101,0.969782972470941
Francis Collins,namsor_api_2.0.30,LATIN,6aaa7da3-ec03-4626-8162-c06fe350fb19,Francis Collins,,male,-0.9228426310154378,7.29446524246886,0.9614213155077189
Francis Guillemin,namsor_api_2.0.30,LATIN,b8b3e82c-4129-4086-8209-69a961315d0d,Francis Guillemin,,male,-0.8975106180620283,7.037992956167059,0.9487553090310141
Francis III,namsor_api_2.0.30,LATIN,350fc82f-f869-46f6-bdc8-6425b2ce3474,Francis III,,male,-0.8208437705256355,6.138974457812026,0.9104218852628178
Francis Pike,namsor_api_2.0.30,LATIN,1bbffee3-51c5-4374-8154-b7b51b553c8a,Francis Pike,,male,-0.8251653772451715,6.174458090505809,0.9125826886225857
Francis Pike,namsor_api_2.0.30,LATIN,a53f1f96-0868-4bde-ada4-544564ae1a10,Francis Pike,,male,-0.8251653772451715,6.174458090505809,0.9125826886225857
Francis Pike,namsor_api_2.0.30,LATIN,e71e9ad5-a958-4008-ba01-71fe97dbb8f6,Francis Pike,,male,-0.8251653772451715,6.174458090505809,0.9125826886225857
Francis Thompson,namsor_api_2.0.30,LATIN,62d25b03-d718-4519-a29e-1bbf3cdb8057,Francis Thompson,,male,-0.9559276414801992,7.901890080544412,0.9779638207400996
Francis Timmes,namsor_api_2.0.30,LATIN,3a5620cc-cb26-4836-8888-134971f93120,Francis Timmes,,male,-0.962080060569592,8.143735054340283,0.981040030284796
Franck Mauvais-Jarvis,namsor_api_2.0.30,LATIN,1c48831c-440e-4180-bd5b-fdab96eb8780,Franck Mauvais-Jarvis,,male,-0.9665937074630484,9.002743718600755,0.9832968537315242
Franck Mauvais-Jarvis,namsor_api_2.0.30,LATIN,ecbecf74-0b33-451b-8b15-02bae8c94391,Franck Mauvais-Jarvis,,male,-0.9665937074630484,9.002743718600755,0.9832968537315242
Francky Delage,namsor_api_2.0.30,LATIN,a05442e4-4bff-4e73-b1ef-2ec838336bfa,Francky Delage,,male,-0.8128339959574815,6.006855371625022,0.9064169979787408
Francois Lamontagne,namsor_api_2.0.30,LATIN,ccd3845f-db63-472a-8bbe-6a861e3827ec,Francois Lamontagne,,male,-0.8112763634554645,5.983007721957968,0.9056381817277322
Francois Lejeune,namsor_api_2.0.30,LATIN,d4a255fc-db92-46f8-9b92-8f028426a81f,Francois Lejeune,,male,-0.8512417440037001,6.420148310318936,0.9256208720018501
Francois Moreews,namsor_api_2.0.30,LATIN,0825611b-60cc-49d4-9c8b-2e558ac71d45,Francois Moreews,,male,-0.9650642184898575,8.56503212498771,0.9825321092449287
Frank Brunkhorst,namsor_api_2.0.30,LATIN,638ffd05-51c3-46ba-a0b1-84e128211ea0,Frank Brunkhorst,,male,-0.9384650094932172,7.494430312336476,0.9692325047466086
Frank Grosveld,namsor_api_2.0.30,LATIN,7fe6240b-fa91-4adf-8bcb-5c684a152ae7,Frank Grosveld,,male,-0.965445424645349,8.683260744386025,0.9827227123226745
Frank Lieberman,namsor_api_2.0.30,LATIN,3a58da52-a1d9-4811-809c-733849abb2ff,Frank Lieberman,,male,-0.9577876860237848,7.969045568702896,0.9788938430118924
Frank LoVecchio,namsor_api_2.0.30,LATIN,5478c94f-6cfc-4daa-99e5-b0cedae76a0c,Frank LoVecchio,,male,-0.9649026432229577,8.509219847715123,0.9824513216114789
Frank LoVecchio,namsor_api_2.0.30,LATIN,4ba22b34-18ca-4155-a5a8-8a927b05d3a4,Frank LoVecchio,,male,-0.9649026432229577,8.509219847715123,0.9824513216114789
Frank LoVecchio,namsor_api_2.0.30,LATIN,7417812f-16d6-4a74-be96-1f76fd05ea08,Frank LoVecchio,,male,-0.9649026432229577,8.509219847715123,0.9824513216114789
Frank LoVecchio,namsor_api_2.0.30,LATIN,245c481a-f7df-4ed5-9fcd-cb4f0474729e,Frank LoVecchio,,male,-0.9649026432229577,8.509219847715123,0.9824513216114789
Frank McGrew,namsor_api_2.0.30,LATIN,7b8a5980-9131-4751-b101-6b4f121d4eea,Frank McGrew,,male,-0.9674851491440859,9.348333750773406,0.983742574572043
Frank McGrew,namsor_api_2.0.30,LATIN,a7d6531f-06a2-42eb-ab9e-a5f155b7fc83,Frank McGrew,,male,-0.9674851491440859,9.348333750773406,0.983742574572043
Frank Mi,namsor_api_2.0.30,LATIN,48ec9cb6-ffa0-4528-b674-d295767c726d,Frank Mi,,male,-0.8810054261851392,6.802254149943181,0.9405027130925696
Frank Modersitzki,namsor_api_2.0.30,LATIN,37beab1a-2bab-4ec9-9175-5118bdbc626f,Frank Modersitzki,,male,-0.9092607751836428,7.148862056908278,0.9546303875918214
Frank Modersitzki,namsor_api_2.0.30,LATIN,663c2396-1e9c-4f23-ac7d-4f8e10128a33,Frank Modersitzki,,male,-0.9092607751836428,7.148862056908278,0.9546303875918214
Frank Modersitzki,namsor_api_2.0.30,LATIN,5e7b2841-7d7c-4dce-936b-cfe774d177f4,Frank Modersitzki,,male,-0.9092607751836428,7.148862056908278,0.9546303875918214
